"W1","A1","W2","A2","W3","A3","W4","A4","W5","A5","W6","A6","W7","A7","W8","A8","W9","A9","W10","A10","W11","A11","W12","A12","W13","A13","W14","A14","W15","A15","W16","A16","W17","A17","W18","A18","W19","A19","W20","A20","W21","A21","W22","A22","W23","A23","W24","A24","W25","A25","W26","A26","W27","A27","W28","A28","W29","A29","W30","A30","W31","A31","W32","A32","W33","A33","W34","A34","W35","A35","W36","A36","W37","A37","W38","A38","W39","A39","W40","A40","W41","A41","W42","A42","W43","A43","W44","A44","W45","A45","W46","A46","W47","A47","W48","A48","W49","A49","W50","A50","W51","A51","W52","A52","W53","A53","W54","A54","Top1","Top5"
0.287528660148382,0.219682846218348,0.015133086591959,0.884167101234198,0.962596822530031,0.763256963342428,0.113300535827875,0.335723374038935,0.31856694445014,0.854401018470526,0.553151655942202,0.400651942938566,0.483353529125452,0.353784020990133,0.694206472486258,0.105387147516012,0.612140383571386,0.229368794709444,0.0158203430473804,0.657758321613073,0.973533365875483,0.625112790614367,0.893782895058393,0.0127271302044392,0.283123333007097,0.600536223500967,0.356235194951296,0.176551733165979,0.189484018832445,0.114286791533232,0.585883047431707,0.020588431507349,0.654082108289003,0.257595229893923,0.0734686963260174,0.558530557900667,0.620753441005945,0.550311174243689,0.792817894369364,0.493864398449659,0.1648656912148,0.164607126265764,0.232041966170073,0.878063697367907,0.675046715885401,0.464744005352259,0.188059289008379,0.019437413662672,0.0287827365100384,0.624439846724272,0.028859619051218,0.531597096472979,0.33327616378665,0.643657635897398,0.734430681914091,0.665208052843809,0.512728150933981,0.457318093627691,0.773746024817228,0.372071545571089,0.660286229103804,0.872278224676847,0.589689206331968,0.808989953249693,0.570427726954222,0.821479301899672,0.155759494751692,0.0552808754146099,0.936108093708754,0.981538306921721,0.447345059365034,0.279589977115393,0.586226355284452,0.237342830747366,0.450982075184584,0.20026495680213,0.745894704014063,0.0810206867754459,0.0384749509394169,0.653576347976923,0.820779357105494,0.987420056015253,0.554526809602976,0.0906754769384861,0.374544564634562,0.40647954121232,0.231858316808939,0.246131602674723,0.48565560951829,0.810933340340853,0.815581370145082,0.096999067813158,0.144309420138597,0.674822855740786,0.504061806946993,0.339510131627321,0.527898926287889,0.579474318772554,0.305839318782091,0.628720957785845,0.870280254632235,0.0310304276645184,0.577432151883841,0.13529309257865,0.561738219112158,0.767529126256704,0.834835570305586,0.912127275019884,59.43,82.78
0.850028660148382,0.282182846218348,0.202633086591959,0.196667101234198,0.275096822530031,0.325756963342428,0.925800535827875,0.273223374038935,0.00606694445014,0.916901018470526,0.115651655942202,0.838151942938566,0.545853529125452,0.291284020990133,0.381706472486258,0.292887147516012,0.799640383571386,0.041868794709444,0.70332034304738,0.845258321613073,0.161033365875483,0.0626127906143665,0.581282895058393,0.950227130204439,0.345623333007097,0.788036223500967,0.293735194951296,0.739051733165979,0.00198401883244514,0.926786791533232,0.273383047431707,0.458088431507349,0.216582108289003,0.195095229893923,0.135968696326017,0.371030557900667,0.683253441005945,0.112811174243689,0.230317894369364,0.431364398449659,0.8523656912148,0.852107126265764,0.669541966170073,0.565563697367907,0.862546715885401,0.0272440053522587,0.375559289008379,0.706937413662672,0.716282736510038,0.936939846724272,0.841359619051218,0.594097096472979,0.64577616378665,0.956157635897398,0.0469306819140911,0.352708052843809,0.325228150933981,0.269818093627691,0.836246024817228,0.809571545571089,0.722786229103804,0.309778224676847,0.277189206331968,0.246489953249693,0.757927726954222,0.758979301899672,0.218259494751692,0.61778087541461,0.123608093708754,0.294038306921721,0.634845059365034,0.842089977115393,0.648726355284452,0.049842830747366,0.138482075184584,0.76276495680213,0.308394704014063,0.0185206867754459,0.100974950939417,0.216076347976923,0.258279357105494,0.299920056015253,0.617026809602976,0.403175476938486,0.812044564634562,0.71897954121232,0.419358316808939,0.683631602674723,0.42315560951829,0.873433340340853,0.753081370145082,0.034499067813158,0.206809420138597,0.987322855740786,0.691561806946993,0.902010131627321,0.340398926287889,0.641974318772554,0.493339318782091,0.941220957785845,0.0577802546322346,0.718530427664518,0.889932151883841,0.69779309257865,0.749238219112158,0.955029126256704,0.147335570305586,0.724627275019884,51.35,76.86
0.350028660148382,0.782182846218348,0.702633086591959,0.696667101234198,0.775096822530031,0.825756963342428,0.425800535827875,0.773223374038935,0.50606694445014,0.416901018470526,0.615651655942202,0.338151942938566,0.045853529125452,0.791284020990133,0.881706472486258,0.792887147516012,0.299640383571386,0.541868794709444,0.20332034304738,0.345258321613073,0.661033365875483,0.562612790614367,0.0812828950583935,0.450227130204439,0.845623333007097,0.288036223500967,0.793735194951296,0.239051733165979,0.501984018832445,0.426786791533232,0.773383047431707,0.958088431507349,0.716582108289003,0.695095229893923,0.635968696326017,0.871030557900667,0.183253441005945,0.612811174243689,0.730317894369364,0.931364398449659,0.3523656912148,0.352107126265764,0.169541966170073,0.0655636973679066,0.362546715885401,0.527244005352259,0.875559289008379,0.206937413662672,0.216282736510038,0.436939846724272,0.341359619051218,0.0940970964729786,0.14577616378665,0.456157635897398,0.546930681914091,0.852708052843809,0.825228150933981,0.769818093627691,0.336246024817228,0.309571545571089,0.222786229103804,0.809778224676847,0.777189206331968,0.746489953249693,0.257927726954222,0.258979301899672,0.718259494751692,0.11778087541461,0.623608093708754,0.794038306921721,0.134845059365034,0.342089977115393,0.148726355284452,0.549842830747366,0.638482075184584,0.26276495680213,0.808394704014063,0.518520686775446,0.600974950939417,0.716076347976923,0.758279357105494,0.799920056015253,0.117026809602976,0.903175476938486,0.312044564634562,0.21897954121232,0.919358316808939,0.183631602674723,0.92315560951829,0.373433340340853,0.253081370145082,0.534499067813158,0.706809420138597,0.487322855740786,0.191561806946993,0.402010131627321,0.840398926287889,0.141974318772554,0.993339318782091,0.441220957785845,0.557780254632235,0.218530427664518,0.389932151883841,0.19779309257865,0.249238219112158,0.455029126256704,0.647335570305586,0.224627275019884,35.7,61.51
0.600028660148382,0.532182846218348,0.452633086591959,0.946667101234198,0.0250968225300312,0.575756963342428,0.675800535827875,0.523223374038935,0.75606694445014,0.666901018470526,0.865651655942202,0.588151942938566,0.295853529125452,0.0412840209901333,0.631706472486258,0.0428871475160122,0.549640383571386,0.791868794709444,0.95332034304738,0.0952583216130733,0.411033365875483,0.812612790614367,0.831282895058393,0.200227130204439,0.595623333007097,0.538036223500967,0.0437351949512959,0.989051733165979,0.751984018832445,0.676786791533232,0.523383047431707,0.208088431507349,0.966582108289003,0.945095229893923,0.385968696326017,0.621030557900667,0.933253441005945,0.362811174243689,0.480317894369364,0.681364398449659,0.6023656912148,0.102107126265764,0.919541966170073,0.815563697367907,0.612546715885401,0.777244005352259,0.625559289008379,0.956937413662672,0.466282736510038,0.186939846724272,0.591359619051218,0.844097096472979,0.39577616378665,0.206157635897398,0.296930681914091,0.602708052843809,0.575228150933981,0.519818093627691,0.586246024817228,0.0595715455710888,0.972786229103804,0.559778224676847,0.0271892063319683,0.496489953249693,0.00792772695422173,0.00897930189967155,0.468259494751692,0.86778087541461,0.373608093708754,0.0440383069217205,0.384845059365034,0.592089977115393,0.898726355284452,0.799842830747366,0.388482075184584,0.51276495680213,0.0583947040140629,0.768520686775446,0.850974950939417,0.466076347976923,0.508279357105494,0.549920056015253,0.867026809602976,0.653175476938486,0.0620445646345615,0.46897954121232,0.169358316808939,0.433631602674723,0.67315560951829,0.123433340340853,0.503081370145082,0.784499067813158,0.956809420138597,0.737322855740786,0.441561806946993,0.152010131627321,0.590398926287889,0.891974318772554,0.743339318782091,0.691220957785845,0.807780254632235,0.968530427664518,0.639932151883841,0.44779309257865,0.499238219112158,0.705029126256704,0.897335570305586,0.474627275019884,65.95,87.98
0.100028660148382,0.0321828462183475,0.952633086591959,0.446667101234198,0.525096822530031,0.0757569633424282,0.175800535827875,0.0232233740389347,0.25606694445014,0.166901018470526,0.365651655942202,0.0881519429385662,0.795853529125452,0.541284020990133,0.131706472486258,0.542887147516012,0.0496403835713863,0.291868794709444,0.45332034304738,0.595258321613073,0.911033365875483,0.312612790614367,0.331282895058393,0.700227130204439,0.0956233330070972,0.038036223500967,0.543735194951296,0.489051733165979,0.251984018832445,0.176786791533232,0.0233830474317074,0.708088431507349,0.466582108289003,0.445095229893923,0.885968696326017,0.121030557900667,0.433253441005945,0.862811174243689,0.980317894369364,0.181364398449659,0.1023656912148,0.602107126265764,0.419541966170073,0.315563697367907,0.112546715885401,0.277244005352259,0.125559289008379,0.456937413662672,0.966282736510038,0.686939846724272,0.091359619051218,0.344097096472979,0.89577616378665,0.706157635897398,0.796930681914091,0.102708052843809,0.0752281509339809,0.0198180936276913,0.0862460248172283,0.559571545571089,0.472786229103804,0.0597782246768475,0.527189206331968,0.996489953249693,0.507927726954222,0.508979301899672,0.968259494751692,0.36778087541461,0.873608093708754,0.544038306921721,0.884845059365034,0.0920899771153927,0.398726355284452,0.299842830747366,0.888482075184584,0.0127649568021297,0.558394704014063,0.268520686775446,0.350974950939417,0.966076347976923,0.00827935710549355,0.0499200560152531,0.367026809602976,0.153175476938486,0.562044564634562,0.96897954121232,0.669358316808939,0.933631602674723,0.17315560951829,0.623433340340853,0.00308137014508247,0.284499067813158,0.456809420138597,0.237322855740786,0.941561806946993,0.652010131627321,0.0903989262878895,0.391974318772554,0.243339318782091,0.191220957785845,0.307780254632235,0.468530427664518,0.139932151883841,0.94779309257865,0.999238219112158,0.205029126256704,0.397335570305586,0.974627275019884,54.41,79.44
0.475028660148382,0.407182846218348,0.327633086591959,0.321667101234198,0.400096822530031,0.950756963342428,0.0508005358278751,0.648223374038935,0.38106694445014,0.791901018470526,0.240651655942202,0.713151942938566,0.920853529125452,0.916284020990133,0.506706472486258,0.667887147516012,0.674640383571386,0.166868794709444,0.0783203430473804,0.470258321613073,0.0360333658754826,0.937612790614367,0.956282895058393,0.325227130204439,0.220623333007097,0.913036223500967,0.918735194951296,0.364051733165979,0.376984018832445,0.551786791533232,0.898383047431707,0.833088431507349,0.591582108289003,0.0700952298939228,0.260968696326017,0.246030557900667,0.558253441005945,0.737811174243689,0.855317894369364,0.556364398449659,0.7273656912148,0.977107126265764,0.544541966170073,0.690563697367907,0.237546715885401,0.902244005352259,0.500559289008379,0.081937413662672,0.0912827365100384,0.811939846724272,0.466359619051218,0.219097096472979,0.52077616378665,0.081157635897398,0.921930681914091,0.727708052843809,0.700228150933981,0.894818093627691,0.211246024817228,0.684571545571089,0.597786229103804,0.184778224676847,0.652189206331968,0.371489953249693,0.382927726954222,0.133979301899672,0.843259494751692,0.74278087541461,0.748608093708754,0.669038306921721,0.509845059365034,0.967089977115393,0.773726355284452,0.424842830747366,0.263482075184584,0.38776495680213,0.933394704014063,0.893520686775446,0.975974950939417,0.591076347976923,0.883279357105494,0.424920056015253,0.242026809602976,0.278175476938486,0.687044564634562,0.59397954121232,0.794358316808939,0.808631602674723,0.29815560951829,0.248433340340853,0.128081370145082,0.659499067813158,0.0818094201385975,0.612322855740786,0.0665618069469929,0.527010131627321,0.465398926287889,0.0169743187725544,0.118339318782091,0.0662209577858448,0.682780254632235,0.843530427664518,0.264932151883841,0.82279309257865,0.374238219112158,0.0800291262567043,0.0223355703055859,0.849627275019884,62.19,86.31
0.975028660148382,0.907182846218348,0.827633086591959,0.821667101234198,0.900096822530031,0.450756963342428,0.550800535827875,0.148223374038935,0.88106694445014,0.291901018470526,0.740651655942202,0.213151942938566,0.420853529125452,0.416284020990133,0.00670647248625755,0.167887147516012,0.174640383571386,0.666868794709444,0.57832034304738,0.970258321613073,0.536033365875483,0.437612790614367,0.456282895058393,0.825227130204439,0.720623333007097,0.413036223500967,0.418735194951296,0.864051733165979,0.876984018832445,0.0517867915332317,0.398383047431707,0.333088431507349,0.0915821082890034,0.570095229893923,0.760968696326017,0.746030557900667,0.0582534410059452,0.237811174243689,0.355317894369364,0.0563643984496593,0.2273656912148,0.477107126265764,0.0445419661700726,0.190563697367907,0.737546715885401,0.402244005352259,0.000559289008378983,0.581937413662672,0.591282736510038,0.311939846724272,0.966359619051218,0.719097096472979,0.0207761637866497,0.581157635897398,0.421930681914091,0.227708052843809,0.200228150933981,0.394818093627691,0.711246024817228,0.184571545571089,0.0977862291038036,0.684778224676847,0.152189206331968,0.871489953249693,0.882927726954222,0.633979301899672,0.343259494751692,0.24278087541461,0.248608093708754,0.169038306921721,0.0098450593650341,0.467089977115393,0.273726355284452,0.924842830747366,0.763482075184584,0.88776495680213,0.433394704014063,0.393520686775446,0.475974950939417,0.091076347976923,0.383279357105494,0.924920056015253,0.742026809602976,0.778175476938486,0.187044564634562,0.0939795412123203,0.294358316808939,0.308631602674723,0.79815560951829,0.748433340340853,0.628081370145082,0.159499067813158,0.581809420138597,0.112322855740786,0.566561806946993,0.0270101316273212,0.965398926287889,0.516974318772554,0.618339318782091,0.566220957785845,0.182780254632235,0.343530427664518,0.764932151883841,0.32279309257865,0.874238219112158,0.580029126256704,0.522335570305586,0.349627275019884,57.18,81.79
0.225028660148382,0.657182846218348,0.077633086591959,0.571667101234198,0.150096822530031,0.200756963342428,0.300800535827875,0.398223374038935,0.63106694445014,0.541901018470526,0.990651655942202,0.963151942938566,0.170853529125452,0.666284020990133,0.256706472486258,0.917887147516012,0.924640383571386,0.916868794709444,0.32832034304738,0.720258321613073,0.286033365875483,0.187612790614367,0.706282895058393,0.575227130204439,0.970623333007097,0.663036223500967,0.668735194951296,0.114051733165979,0.626984018832445,0.801786791533232,0.148383047431707,0.583088431507349,0.341582108289003,0.820095229893923,0.0109686963260174,0.996030557900667,0.808253441005945,0.987811174243689,0.605317894369364,0.306364398449659,0.9773656912148,0.227107126265764,0.794541966170073,0.940563697367907,0.487546715885401,0.152244005352259,0.250559289008379,0.331937413662672,0.841282736510038,0.0619398467242718,0.216359619051218,0.469097096472979,0.27077616378665,0.831157635897398,0.671930681914091,0.477708052843809,0.450228150933981,0.144818093627691,0.461246024817228,0.434571545571089,0.847786229103804,0.934778224676847,0.902189206331968,0.121489953249693,0.632927726954222,0.883979301899672,0.593259494751692,0.99278087541461,0.998608093708754,0.919038306921721,0.259845059365034,0.717089977115393,0.523726355284452,0.674842830747366,0.0134820751845837,0.13776495680213,0.683394704014063,0.143520686775446,0.225974950939417,0.841076347976923,0.133279357105494,0.674920056015253,0.492026809602976,0.528175476938486,0.437044564634562,0.34397954121232,0.544358316808939,0.0586316026747227,0.54815560951829,0.998433340340853,0.378081370145082,0.409499067813158,0.831809420138597,0.862322855740786,0.816561806946993,0.277010131627321,0.715398926287889,0.266974318772554,0.868339318782091,0.316220957785845,0.432780254632235,0.593530427664518,0.0149321518838406,0.0727930925786495,0.624238219112158,0.330029126256704,0.772335570305586,0.0996272750198841,46.29,71.74
0.725028660148382,0.157182846218348,0.577633086591959,0.0716671012341976,0.650096822530031,0.700756963342428,0.800800535827875,0.898223374038935,0.13106694445014,0.0419010184705257,0.490651655942202,0.463151942938566,0.670853529125452,0.166284020990133,0.756706472486258,0.417887147516012,0.424640383571386,0.416868794709444,0.82832034304738,0.220258321613073,0.786033365875483,0.687612790614367,0.206282895058393,0.0752271302044392,0.470623333007097,0.163036223500967,0.168735194951296,0.614051733165979,0.126984018832445,0.301786791533232,0.648383047431707,0.083088431507349,0.841582108289003,0.320095229893923,0.510968696326017,0.496030557900667,0.308253441005945,0.487811174243689,0.105317894369364,0.806364398449659,0.4773656912148,0.727107126265764,0.294541966170073,0.440563697367907,0.987546715885401,0.652244005352259,0.750559289008379,0.831937413662672,0.341282736510038,0.561939846724272,0.716359619051218,0.969097096472979,0.77077616378665,0.331157635897398,0.171930681914091,0.977708052843809,0.950228150933981,0.644818093627691,0.961246024817228,0.934571545571089,0.347786229103804,0.434778224676847,0.402189206331968,0.621489953249693,0.132927726954222,0.383979301899672,0.0932594947516918,0.49278087541461,0.498608093708754,0.419038306921721,0.759845059365034,0.217089977115393,0.0237263552844524,0.174842830747366,0.513482075184584,0.63776495680213,0.183394704014063,0.643520686775446,0.725974950939417,0.341076347976923,0.633279357105494,0.174920056015253,0.992026809602976,0.0281754769384861,0.937044564634562,0.84397954121232,0.044358316808939,0.558631602674723,0.0481556095182896,0.498433340340853,0.878081370145082,0.909499067813158,0.331809420138597,0.362322855740786,0.316561806946993,0.777010131627321,0.215398926287889,0.766974318772554,0.368339318782091,0.816220957785845,0.932780254632235,0.0935304276645184,0.514932151883841,0.57279309257865,0.124238219112158,0.830029126256704,0.272335570305586,0.599627275019884,69.09,90.49
0.900809910148382,0.0360890962183475,0.214351836591959,0.903698351234198,0.0836905725300312,0.673413213342428,0.804706785827875,0.394317124038935,0.11934819445014,0.397369768470526,0.0336204059422016,0.115495692938566,0.229447279125452,0.459252770990133,0.557487722486258,0.570230897516012,0.475421633571386,0.866087544709444,0.67597659304738,0.153852071613073,0.735252115875483,0.605581540614367,0.421126645058393,0.407258380204439,0.662029583007097,0.495067473500967,0.0163914449512959,0.258582983165979,0.912140268832445,0.524443041533232,0.691351797431707,0.758869681507349,0.712675858289003,0.0818139798939228,0.780499946326017,0.156186807900667,0.874659691005945,0.741717424243689,0.640474144369364,0.763395648449659,0.3640844412148,0.988825876265764,0.384385716170073,0.0929074473679066,0.671140465885401,0.507712755352259,0.738840539008379,0.179593663662672,0.556126486510038,0.440846096724272,0.946828369051218,0.949565846472979,0.77468241378665,0.139751385897398,0.621149431914091,0.0284893028438091,0.836946900933981,0.101849343627691,0.379214774817228,0.157227795571089,0.375129979103804,0.891809474676847,0.890470456331968,0.750396203249693,0.769646476954222,0.325385551899672,0.347165744751692,0.0513746254146099,0.658764343708754,0.743257056921721,0.474688809365034,0.806933727115393,0.762007605284452,0.897499080747366,0.970513325184584,0.14167120680213,0.398238454014063,0.944301936775446,0.128318700939417,0.071545097976923,0.988748107105494,0.311638806015253,0.394370559602976,0.110206726938486,0.112825814634562,0.18382329121232,0.274827066808939,0.593787852674723,0.86456185951829,0.189839590340853,0.952300120145082,0.429030317813158,0.382590670138597,0.694354105740786,0.656405556946993,0.999666381627321,0.625555176287889,0.0521305687725544,0.380058068782091,0.359189707785845,0.0929365046322346,0.363061677664518,0.268838401883841,0.11576184257865,0.878144469112158,0.263622876256704,0.463741820305586,0.517596025019884,43.26,71.01
