"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","Top1","Top5","Size","SizeRatio"
0.888885551132262,0.965853462927043,0.959879790432751,0.752532961778343,0.130981246940792,0.164252134971321,0.187019581906497,0.769451999105513,0.659993060864508,0.575567602179945,0.744598736055195,0.444373010657728,0.132875726558268,0.67111208755523,0.0219265455380082,0.934412284754217,0.650024321861565,0.344798686914146,0.594737186096609,0.0529124839231372,0.875066676177084,0.0833120299503207,0.276791580952704,0.570134143345058,0.999419714324176,0.611517258919775,0.564788692630827,0.423384034074843,0.968761335127056,0.397742324508727,0.925442512147129,0.620632016099989,0.98867907654494,0.0900187892839313,0.256965124048293,0.90456376504153,0.0389472031965852,0.706626969389617,0.797626155428588,0.250164248980582,0.973289891146123,0.170003551058471,0.888013747520745,0.47568907123059,0.191978779621422,0.86450248863548,0.0444507738575339,0.293682728894055,0.860869814641774,0.14094268437475,0.562076746486127,0.024145714007318,0.529530352912843,0.0763205988332629,48.31,76.18,81057280,0.0993235595997822
0.638885551132262,0.215853462927043,0.709879790432751,0.00253296177834272,0.380981246940792,0.914252134971321,0.437019581906497,0.0194519991055131,0.409993060864508,0.825567602179945,0.494598736055195,0.194373010657728,0.882875726558268,0.92111208755523,0.771926545538008,0.684412284754217,0.900024321861565,0.594798686914146,0.844737186096609,0.802912483923137,0.625066676177084,0.833312029950321,0.026791580952704,0.320134143345058,0.249419714324176,0.861517258919775,0.814788692630827,0.173384034074843,0.218761335127056,0.147742324508727,0.175442512147129,0.870632016099989,0.23867907654494,0.840018789283931,0.00696512404829264,0.15456376504153,0.288947203196585,0.956626969389617,0.547626155428588,0.500164248980582,0.723289891146123,0.920003551058471,0.638013747520745,0.22568907123059,0.441978779621422,0.11450248863548,0.794450773857534,0.0436827288940549,0.110869814641774,0.89094268437475,0.812076746486127,0.274145714007318,0.279530352912843,0.826320598833263,63.77,86.41,80881600,0.0991082900650718
0.138885551132262,0.715853462927043,0.209879790432751,0.502532961778343,0.880981246940792,0.414252134971321,0.937019581906497,0.519451999105513,0.909993060864508,0.325567602179945,0.994598736055195,0.694373010657728,0.382875726558268,0.42111208755523,0.271926545538008,0.184412284754217,0.400024321861565,0.0947986869141459,0.344737186096609,0.302912483923137,0.125066676177084,0.333312029950321,0.526791580952704,0.820134143345058,0.749419714324176,0.361517258919775,0.314788692630827,0.673384034074843,0.718761335127056,0.647742324508727,0.675442512147129,0.370632016099989,0.73867907654494,0.340018789283931,0.506965124048293,0.65456376504153,0.788947203196585,0.456626969389617,0.0476261554285884,0.00016424898058176,0.223289891146123,0.420003551058471,0.138013747520745,0.72568907123059,0.941978779621422,0.61450248863548,0.294450773857534,0.543682728894055,0.610869814641774,0.39094268437475,0.312076746486127,0.774145714007318,0.779530352912843,0.326320598833263,46.28,72.54,81581248,0.0999656039278966
0.763885551132262,0.340853462927043,0.0848797904327512,0.127532961778343,0.505981246940792,0.0392521349713206,0.312019581906497,0.644451999105513,0.284993060864508,0.200567602179945,0.119598736055195,0.569373010657728,0.757875726558268,0.54611208755523,0.396926545538008,0.559412284754217,0.275024321861565,0.969798686914146,0.719737186096609,0.177912483923137,0.250066676177084,0.458312029950321,0.651791580952704,0.695134143345058,0.124419714324176,0.236517258919775,0.689788692630827,0.0483840340748429,0.0937613351270556,0.522742324508727,0.800442512147129,0.745632016099989,0.86367907654494,0.715018789283931,0.631965124048293,0.0295637650415301,0.663947203196585,0.581626969389617,0.672626155428588,0.125164248980582,0.0982898911461234,0.545003551058471,0.263013747520745,0.85068907123059,0.316978779621422,0.73950248863548,0.419450773857534,0.418682728894055,0.985869814641774,0.51594268437475,0.687076746486127,0.149145714007318,0.154530352912843,0.451320598833263,66.08,87.7,80067712,0.0981109921878725
0.263885551132262,0.840853462927043,0.584879790432751,0.627532961778343,0.00598124694079161,0.539252134971321,0.812019581906497,0.144451999105513,0.784993060864508,0.700567602179945,0.619598736055195,0.0693730106577277,0.257875726558268,0.0461120875552297,0.896926545538008,0.0594122847542167,0.775024321861565,0.469798686914146,0.219737186096609,0.677912483923137,0.750066676177084,0.958312029950321,0.151791580952704,0.195134143345058,0.624419714324176,0.736517258919775,0.189788692630827,0.548384034074843,0.593761335127056,0.0227423245087266,0.300442512147129,0.245632016099989,0.36367907654494,0.215018789283931,0.131965124048293,0.52956376504153,0.163947203196585,0.0816269693896174,0.172626155428588,0.625164248980582,0.598289891146123,0.0450035510584712,0.763013747520745,0.35068907123059,0.816978779621422,0.23950248863548,0.919450773857534,0.918682728894055,0.485869814641774,0.0159426843747497,0.187076746486127,0.649145714007318,0.654530352912843,0.951320598833263,30.04,55.78,81458368,0.0998150328872248
0.0138855511322618,0.0908534629270434,0.834879790432751,0.377532961778343,0.255981246940792,0.289252134971321,0.562019581906497,0.894451999105513,0.0349930608645082,0.950567602179945,0.369598736055195,0.319373010657728,0.507875726558268,0.29611208755523,0.146926545538008,0.309412284754217,0.525024321861565,0.719798686914146,0.469737186096609,0.427912483923137,0.500066676177084,0.208312029950321,0.401791580952704,0.945134143345058,0.374419714324176,0.986517258919775,0.439788692630827,0.798384034074843,0.343761335127056,0.272742324508727,0.550442512147129,0.495632016099989,0.61367907654494,0.965018789283931,0.381965124048293,0.27956376504153,0.413947203196585,0.331626969389617,0.422626155428588,0.375164248980582,0.848289891146123,0.795003551058471,0.513013747520745,0.10068907123059,0.566978779621422,0.98950248863548,0.169450773857534,0.668682728894055,0.735869814641774,0.76594268437475,0.437076746486127,0.899145714007318,0.404530352912843,0.201320598833263,42.35,69.31,81118400,0.099398453008033
0.513885551132262,0.590853462927043,0.334879790432751,0.877532961778343,0.755981246940792,0.789252134971321,0.0620195819064975,0.394451999105513,0.534993060864508,0.450567602179945,0.869598736055195,0.819373010657728,0.00787572655826807,0.79611208755523,0.646926545538008,0.809412284754217,0.0250243218615651,0.219798686914146,0.969737186096609,0.927912483923137,6.6676177084446e-05,0.708312029950321,0.901791580952704,0.445134143345058,0.874419714324176,0.486517258919775,0.939788692630827,0.298384034074843,0.843761335127056,0.772742324508727,0.0504425121471286,0.995632016099989,0.11367907654494,0.465018789283931,0.881965124048293,0.77956376504153,0.913947203196585,0.831626969389617,0.922626155428588,0.875164248980582,0.348289891146123,0.295003551058471,0.0130137475207448,0.60068907123059,0.0669787796214223,0.48950248863548,0.669450773857534,0.168682728894055,0.235869814641774,0.26594268437475,0.937076746486127,0.399145714007318,0.904530352912843,0.701320598833263,67.13,88.72,81539840,0.0999148646240868
0.576385551132262,0.403353462927043,0.897379790432751,0.690032961778343,0.943481246940792,0.851752134971321,0.499519581906497,0.956951999105513,0.347493060864508,0.763067602179945,0.807098736055195,0.881873010657728,0.445375726558268,0.35861208755523,0.959426545538008,0.121912284754217,0.837524321861565,0.532298686914146,0.782237186096609,0.115412483923137,0.312566676177084,0.520812029950321,0.089291580952704,0.00763414334505796,0.311919714324176,0.674017258919775,0.377288692630827,0.360884034074843,0.406261335127056,0.710242324508727,0.362942512147129,0.0581320160999894,0.0511790765449405,0.527518789283931,0.319465124048293,0.59206376504153,0.351447203196585,0.769126969389617,0.610126155428588,0.437664248980582,0.160789891146123,0.232503551058471,0.0755137475207448,0.41318907123059,0.879478779621422,0.55200248863548,0.481950773857534,0.106182728894055,0.0483698146417737,0.70344268437475,0.749576746486127,0.961645714007318,0.592030352912843,0.388820598833263,68.65,89.67,81445632,0.0997994268262385
0.0763855511322618,0.903353462927043,0.397379790432751,0.190032961778343,0.443481246940792,0.351752134971321,0.999519581906497,0.456951999105513,0.847493060864508,0.263067602179945,0.307098736055195,0.381873010657728,0.945375726558268,0.85861208755523,0.459426545538008,0.621912284754217,0.337524321861565,0.0322986869141459,0.282237186096609,0.615412483923137,0.812566676177084,0.0208120299503207,0.589291580952704,0.507634143345058,0.811919714324176,0.174017258919775,0.877288692630827,0.860884034074843,0.906261335127056,0.210242324508727,0.862942512147129,0.558132016099989,0.55117907654494,0.0275187892839313,0.819465124048293,0.0920637650415301,0.851447203196585,0.269126969389617,0.110126155428588,0.937664248980582,0.660789891146123,0.732503551058471,0.575513747520745,0.91318907123059,0.379478779621422,0.0520024886354804,0.981950773857534,0.606182728894055,0.548369814641774,0.20344268437475,0.249576746486127,0.461645714007318,0.0920303529128432,0.888820598833263,54.62,79.44,81581248,0.0999656039278966
0.326385551132262,0.153353462927043,0.147379790432751,0.940032961778343,0.193481246940792,0.601752134971321,0.749519581906497,0.706951999105513,0.0974930608645082,0.0130676021799445,0.557098736055195,0.131873010657728,0.195375726558268,0.60861208755523,0.709426545538008,0.871912284754217,0.0875243218615651,0.782298686914146,0.0322371860966086,0.365412483923137,0.562566676177084,0.770812029950321,0.839291580952704,0.257634143345058,0.0619197143241763,0.424017258919775,0.627288692630827,0.610884034074843,0.156261335127056,0.460242324508727,0.112942512147129,0.808132016099989,0.30117907654494,0.777518789283931,0.569465124048293,0.84206376504153,0.601447203196585,0.0191269693896174,0.360126155428588,0.187664248980582,0.910789891146123,0.482503551058471,0.825513747520745,0.66318907123059,0.129478779621422,0.80200248863548,0.231950773857534,0.856182728894055,0.298369814641774,0.95344268437475,0.499576746486127,0.211645714007318,0.842030352912843,0.138820598833263,58.35,83.15,81452608,0.0998079748696933
