Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
81588544.0,0.09997454408343644,51.35,77.88,7.0,1.0,4.0,2.0,3.0,6.0,5.0,1.0,5.0,1.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,2.0,5.0,1.0,3.0,4.0,3.0,6.0,5.0,1.0,3.0,4.0,1.0,5.0,1.0,6.0,1.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,3.0
81478848.0,0.0998401280606701,49.5,74.86,1.0,4.0,3.0,1.0,5.0,5.0,4.0,2.0,1.0,2.0,6.0,2.0,6.0,5.0,5.0,7.0,4.0,2.0,1.0,2.0,6.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,6.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,6.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,6.0,1.0,3.0,5.0,6.0
81525120.0,0.09989682746817305,64.86,86.95,2.0,4.0,2.0,7.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,5.0,4.0,4.0,1.0,2.0,7.0,4.0,3.0,4.0,2.0,2.0,7.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,6.0,2.0,6.0,2.0,1.0,1.0,3.0,5.0,6.0,1.0,3.0,3.0,4.0,6.0,1.0,5.0,3.0,3.0,1.0,5.0
81437888.0,0.0997899377137795,46.99,74.29,1.0,2.0,3.0,1.0,2.0,3.0,6.0,3.0,4.0,5.0,7.0,8.0,7.0,5.0,2.0,3.0,4.0,6.0,6.0,2.0,7.0,8.0,3.0,4.0,3.0,5.0,1.0,2.0,5.0,1.0,7.0,5.0,7.0,8.0,7.0,7.0,2.0,3.0,7.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,7.0,3.0,3.0,5.0
81138880.0,0.09942354818147825,50.72,76.0,1.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,6.0,6.0,4.0,6.0,4.0,2.0,5.0,1.0,5.0,3.0,5.0,5.0,6.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,6.0,5.0,5.0,2.0,3.0,4.0
80860352.0,0.0990822538226223,49.66,75.19,1.0,5.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,5.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,4.0,6.0,1.0,4.0,1.0,6.0,2.0,6.0,5.0,4.0,3.0,4.0,1.0,2.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,5.0,5.0
81261760.0,0.09957411922215001,40.15,65.65,1.0,4.0,6.0,4.0,7.0,2.0,3.0,1.0,3.0,3.0,6.0,1.0,4.0,1.0,5.0,4.0,1.0,2.0,1.0,7.0,5.0,1.0,3.0,6.0,4.0,7.0,4.0,1.0,1.0,1.0,7.0,5.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,6.0,6.0,5.0,1.0,3.0,2.0
81299392.0,0.09962023160335573,66.36,87.91,5.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,7.0,6.0,2.0,7.0,6.0,1.0,6.0,5.0,1.0,7.0,6.0,1.0,5.0,4.0,5.0,6.0,1.0,1.0,1.0,7.0,5.0,2.0,1.0,4.0,7.0,3.0,1.0,1.0,6.0,6.0,3.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0
