Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
80962752.0,0.09920772968984876,55.25,79.88,1.0,7.0,6.0,6.0,1.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,3.0,1.0,7.0,3.0,7.0,5.0,7.0,5.0,4.0,1.0,3.0,3.0,6.0,5.0,1.0,5.0,7.0,5.0,1.0,4.0,4.0,7.0,7.0,5.0,4.0,6.0,4.0,2.0,1.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,6.0,1.0
79808448.0,0.09779330297653853,58.87,83.16,5.0,3.0,7.0,6.0,1.0,5.0,2.0,3.0,4.0,5.0,1.0,2.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,5.0,7.0,2.0,4.0,1.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,1.0,6.0,1.0,1.0,4.0,2.0,3.0,2.0,6.0,5.0,3.0,1.0,1.0,7.0,1.0,3.0,6.0,2.0,1.0,6.0,4.0,4.0,4.0
81498432.0,0.09986412532027715,63.68,85.93,7.0,1.0,2.0,7.0,6.0,5.0,6.0,8.0,6.0,5.0,1.0,1.0,7.0,1.0,8.0,3.0,3.0,6.0,3.0,1.0,5.0,1.0,2.0,3.0,5.0,5.0,3.0,6.0,6.0,1.0,2.0,3.0,7.0,8.0,6.0,1.0,6.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,6.0,2.0,2.0,5.0,5.0,4.0,7.0
80861120.0,0.0990831948916265,68.39,88.97,5.0,1.0,5.0,1.0,7.0,1.0,6.0,6.0,2.0,4.0,4.0,5.0,1.0,3.0,3.0,1.0,7.0,2.0,1.0,4.0,4.0,6.0,7.0,6.0,7.0,6.0,4.0,4.0,3.0,1.0,2.0,6.0,1.0,6.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,7.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,7.0,1.0,7.0,1.0
81363712.0,0.09969904613245735,42.95,70.46,4.0,1.0,6.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,3.0,2.0,6.0,6.0,1.0,5.0,6.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,5.0
81089280.0,0.09936277080829044,59.26,83.76,4.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,3.0,8.0,2.0,5.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,5.0,1.0,7.0,1.0,2.0,5.0,1.0,5.0,6.0,1.0,3.0,1.0,2.0,7.0,5.0,3.0,5.0,4.0,3.0,1.0,4.0,5.0,6.0,1.0,3.0,2.0,1.0,4.0,1.0,5.0,6.0
80200448.0,0.0982736402807648,66.38,87.7,4.0,4.0,4.0,3.0,7.0,3.0,3.0,2.0,7.0,4.0,6.0,5.0,3.0,1.0,1.0,2.0,6.0,1.0,5.0,6.0,6.0,2.0,5.0,3.0,5.0,3.0,1.0,5.0,4.0,1.0,1.0,6.0,7.0,1.0,3.0,6.0,6.0,7.0,5.0,2.0,1.0,2.0,7.0,2.0,5.0,3.0,2.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0
81384640.0,0.09972469026282176,45.78,72.11,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,6.0,4.0,2.0,3.0,5.0,1.0,4.0,1.0,1.0,6.0,6.0,3.0,1.0,2.0,1.0,6.0,1.0,4.0,2.0,3.0,1.0,5.0,5.0,2.0,1.0,6.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,5.0,1.0,1.0,3.0,5.0
81065152.0,0.09933320555707521,54.5,79.8,1.0,1.0,4.0,6.0,3.0,6.0,5.0,5.0,5.0,4.0,2.0,6.0,3.0,2.0,3.0,2.0,5.0,7.0,4.0,2.0,2.0,7.0,7.0,4.0,1.0,3.0,2.0,5.0,7.0,1.0,5.0,6.0,6.0,7.0,1.0,3.0,1.0,6.0,5.0,6.0,6.0,2.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,7.0
81409984.0,0.0997557455399603,71.8,90.92,5.0,5.0,1.0,2.0,8.0,8.0,3.0,6.0,3.0,3.0,8.0,6.0,1.0,6.0,3.0,4.0,3.0,7.0,2.0,1.0,2.0,6.0,4.0,1.0,4.0,4.0,3.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,5.0,2.0,1.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,8.0,1.0,4.0,3.0
81249472.0,0.09955906211808283,62.76,85.38,1.0,2.0,1.0,3.0,6.0,5.0,2.0,2.0,8.0,4.0,1.0,8.0,8.0,3.0,5.0,3.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,5.0,1.0,6.0,5.0,8.0,5.0,2.0,3.0,1.0,4.0,7.0,1.0,5.0,2.0,5.0,5.0,1.0,6.0,4.0,3.0,3.0,7.0,6.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0
79856832.0,0.09785259032380303,66.58,87.28,1.0,1.0,3.0,4.0,8.0,4.0,7.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,7.0,2.0,1.0,3.0,7.0,2.0,3.0,5.0,4.0,2.0,1.0,7.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,5.0,8.0,4.0,2.0,3.0
77580672.0,0.09506349706260994,72.58,91.63,2.0,2.0,2.0,5.0,4.0,4.0,7.0,3.0,1.0,6.0,5.0,2.0,4.0,2.0,7.0,6.0,3.0,6.0,6.0,3.0,4.0,6.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,5.0,6.0,5.0,2.0,2.0,1.0,1.0,3.0,7.0
72015424.0,0.0882441189461031,66.88,88.44,3.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,5.0,3.0,6.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,6.0,7.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,7.0,3.0,5.0,1.0,5.0,6.0,3.0,2.0,2.0,3.0,5.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0
81327296.0,0.09965442377717494,61.26,84.07,1.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,6.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,7.0,1.0,8.0,1.0,3.0,5.0,5.0,6.0,2.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,6.0,3.0,2.0
65608832.0,0.08039379973549687,61.47,85.95,6.0,2.0,4.0,4.0,4.0,5.0,2.0,6.0,1.0,8.0,6.0,4.0,1.0,2.0,6.0,1.0,2.0,3.0,2.0,4.0,3.0,6.0,7.0,6.0,4.0,3.0,1.0,5.0,2.0,5.0,4.0,1.0,3.0,5.0,4.0,2.0,5.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,6.0,4.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0
79740480.0,0.09771001836966696,63.62,86.85,3.0,2.0,7.0,5.0,2.0,4.0,1.0,7.0,5.0,6.0,4.0,2.0,1.0,3.0,6.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,6.0,8.0,7.0,5.0,4.0,5.0,3.0,1.0,6.0,3.0,3.0,2.0,2.0,5.0,5.0,3.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,2.0,7.0,5.0,1.0
81548032.0,0.09992490269346496,74.92,91.97,4.0,3.0,5.0,1.0,7.0,5.0,1.0,2.0,8.0,3.0,7.0,6.0,2.0,4.0,7.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,3.0,3.0,3.0,8.0,5.0,4.0,2.0,4.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,6.0,4.0,2.0,4.0,1.0,1.0,6.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0
80458944.0,0.09859038842309459,64.64,86.06,1.0,6.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,6.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,6.0,4.0,1.0,6.0,5.0,8.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,4.0,6.0,5.0,3.0,1.0,6.0
74369408.0,0.09112857386638827,64.87,87.22,2.0,4.0,3.0,1.0,5.0,1.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,7.0,3.0,2.0,2.0,3.0,1.0,1.0,7.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0
64507456.0,0.07904422836105932,65.73,87.8,3.0,6.0,1.0,1.0,3.0,1.0,6.0,7.0,3.0,8.0,4.0,2.0,1.0,3.0,4.0,5.0,1.0,3.0,3.0,4.0,2.0,7.0,3.0,2.0,6.0,1.0,6.0,2.0,3.0,3.0,5.0,7.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0
69278080.0,0.08488991374788887,63.16,85.75,2.0,7.0,1.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,1.0,3.0,8.0,5.0
72131776.0,0.08838669090023915,52.9,77.0,1.0,5.0,8.0,4.0,3.0,5.0,1.0,5.0,1.0,8.0,4.0,1.0,2.0,1.0,1.0,6.0,2.0,6.0,1.0,1.0,6.0,6.0,2.0,1.0,3.0,7.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,7.0,1.0,3.0,6.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0
80570304.0,0.09872684342870336,59.34,84.36,5.0,1.0,7.0,2.0,6.0,1.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,6.0,4.0,3.0,5.0,3.0,2.0,2.0,5.0,6.0,4.0,3.0,4.0,5.0,7.0,4.0,2.0,5.0,3.0,1.0,2.0,5.0,5.0,2.0,6.0,3.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0
61708224.0,0.0756141886855901,56.1,81.23,5.0,1.0,1.0,1.0,3.0,4.0,3.0,6.0,3.0,1.0,3.0,6.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,6.0,4.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,3.0,4.0,2.0,1.0,6.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0
66155712.0,0.08106391928890316,56.22,80.59,1.0,3.0,2.0,7.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,7.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,8.0,5.0,2.0,5.0,2.0,1.0,5.0,3.0,1.0,6.0,3.0,6.0,2.0,4.0,6.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,2.0,5.0,2.0,5.0,6.0
80674368.0,0.09885435827877224,56.42,82.2,3.0,6.0,2.0,3.0,2.0,6.0,2.0,6.0,1.0,8.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,3.0,1.0,3.0,6.0,3.0,5.0,3.0,1.0,2.0,3.0,6.0,5.0,2.0,5.0,1.0,3.0,4.0,7.0,1.0,4.0,6.0,1.0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0
59670080.0,0.07311674839328151,60.54,84.18,3.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,7.0,1.0,4.0,1.0,6.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0
57509056.0,0.0704687370603012,45.88,72.87,1.0,2.0,4.0,4.0,1.0,1.0,3.0,7.0,4.0,6.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,4.0,3.0,7.0,1.0,2.0,5.0,6.0,5.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,8.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0
78263488.0,0.09590018582975936,59.87,83.21,1.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,8.0,4.0,2.0,3.0,1.0,4.0,2.0,5.0,2.0,4.0,6.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,2.0,3.0,2.0,6.0,4.0,4.0,3.0,2.0,7.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0
80139456.0,0.09819890371734805,54.15,78.68,1.0,4.0,8.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,8.0,1.0,1.0,6.0,4.0,3.0,2.0,3.0,6.0,5.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,7.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,6.0,8.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0
81519360.0,0.09988976945064156,63.57,85.78,4.0,4.0,3.0,6.0,5.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,7.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,7.0,2.0,1.0,8.0,6.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,4.0,3.0,2.0
60488064.0,0.07411906530516986,60.53,83.69,2.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,8.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,6.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0
62620416.0,0.07673194339532678,66.34,87.39,4.0,2.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,4.0,3.0,1.0,6.0,2.0
67676096.0,0.08292692222754798,54.5,79.36,5.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,6.0,1.0,3.0,1.0,3.0,6.0,1.0,5.0,7.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,7.0,1.0,6.0,4.0,3.0,4.0,1.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,6.0,3.0,1.0,5.0,4.0,1.0,6.0
72865280.0,0.08928549022166567,66.83,87.79,8.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,3.0,5.0,3.0,1.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0
59742592.0,0.07320560099176125,55.93,80.32,2.0,6.0,2.0,1.0,4.0,3.0,1.0,1.0,6.0,4.0,7.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,7.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0
67134208.0,0.08226291962266898,63.91,86.35,4.0,5.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,7.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,2.0,7.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,4.0,2.0,6.0,4.0,2.0,1.0
79577856.0,0.09751074700802795,57.22,82.32,4.0,2.0,7.0,3.0,2.0,4.0,1.0,1.0,3.0,6.0,5.0,4.0,4.0,1.0,6.0,6.0,5.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,6.0,7.0,7.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0
60929216.0,0.07465963102566484,41.92,69.87,1.0,2.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,6.0,4.0,1.0,2.0,5.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0
73167616.0,0.08965595771965178,67.38,88.63,4.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,6.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,4.0,1.0,2.0,5.0,1.0,8.0,2.0,6.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,5.0,4.0,2.0,4.0,4.0,7.0,4.0,4.0
68916416.0,0.08444674866932843,60.28,83.15,1.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,3.0,1.0,6.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,1.0
69813440.0,0.08554591726623219,55.57,79.68,1.0,6.0,3.0,4.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,7.0
81216704.0,0.09951890984057037,64.11,85.68,1.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,5.0,4.0,5.0,1.0,2.0,6.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,4.0,6.0,4.0,2.0,5.0,3.0
80959872.0,0.099204200681083,46.33,73.4,2.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0,1.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,7.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0
67687616.0,0.08294103826261096,54.02,78.6,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,7.0,3.0,1.0,4.0,6.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0
78750912.0,0.09649745095775729,49.42,74.23,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,7.0,2.0,2.0,1.0,1.0
68131200.0,0.08348458403495256,59.52,82.87,2.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,7.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,3.0,3.0,1.0
78322816.0,0.09597288341033369,66.59,88.22,6.0,5.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,6.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,6.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,2.0,8.0,4.0,2.0,3.0
70202560.0,0.08602272556169271,51.58,77.56,1.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,2.0,7.0,2.0,6.0,4.0,1.0,4.0,2.0,7.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,7.0,2.0,4.0,3.0,1.0,2.0,6.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,6.0,6.0,2.0,2.0,1.0,3.0,6.0,3.0,3.0
80824704.0,0.09903857253634409,67.65,87.77,2.0,3.0,1.0,2.0,5.0,2.0,1.0,3.0,6.0,1.0,4.0,6.0,5.0,6.0,8.0,4.0,6.0,2.0,1.0,4.0,7.0,3.0,2.0,4.0,5.0,5.0,2.0,5.0,3.0,6.0,1.0,7.0,5.0,7.0,3.0,5.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0
80761600.0,0.09896124803316578,71.06,90.58,4.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,6.0,5.0,8.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,4.0,6.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,6.0,2.0,1.0,5.0,3.0,4.0,3.0,6.0,3.0,1.0,3.0,2.0,5.0,6.0,1.0
79955456.0,0.0979734392684255,72.22,90.79,8.0,6.0,5.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,6.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,5.0,2.0,8.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,6.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,6.0,3.0,7.0,2.0,2.0,2.0,4.0,2.0
81513600.0,0.09988271143311007,74.68,92.21,6.0,6.0,7.0,5.0,5.0,7.0,2.0,4.0,5.0,5.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,6.0,5.0,5.0,2.0,3.0,3.0,4.0,6.0,7.0,1.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,7.0,6.0,4.0,7.0,3.0
80576832.0,0.09873484251523905,70.62,90.25,7.0,6.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,3.0,8.0,6.0,3.0,5.0,3.0,2.0,6.0,4.0,1.0,1.0,4.0,2.0,5.0,1.0,5.0,3.0,6.0,1.0,2.0,4.0,1.0,8.0,7.0,1.0,7.0,6.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,7.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0
81465664.0,0.09982397304276469,73.28,91.79,7.0,3.0,3.0,6.0,5.0,4.0,4.0,1.0,5.0,6.0,5.0,3.0,5.0,2.0,1.0,5.0,4.0,6.0,3.0,5.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,7.0,2.0,7.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,7.0,6.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,5.0,2.0
80728384.0,0.0989205467987342,69.72,89.98,7.0,5.0,7.0,8.0,3.0,1.0,1.0,3.0,5.0,2.0,5.0,4.0,3.0,7.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,4.0,4.0,6.0,3.0,1.0,3.0,5.0,1.0,1.0,7.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,6.0
