L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,Accuracy
0.642001369036734,0.8772009350359441,0.681886061094701,0.582962200976908,0.45050399564206606,0.35994712449610206,0.7128706574439999,0.933612823486328,0.278640621341765,0.779873189516366,0.52002068888396,0.0625426322221756,0.8741346988826991,0.5310070728883151,0.00134549383074045,0.617191387340426,0.640845599584281,0.32735122926533194,0.21165633667260397,0.94209520611912,0.0662572188302875,0.18461388349533103,0.205394387245178,0.0486909216269851,0.4339548051357271,0.9887156477198,0.41131060477346204,0.6451417952775961,0.721946245059371,0.00700764916837215,0.572985130362213,0.9037689529359341,0.152689573355019,0.0205949516966939,0.342312612570822,0.10544544551521498,0.0496044587343931,0.0382477669045329,0.255969644524157,0.285799200646579,0.621218705549836,0.611346730031073,0.6376789277419449,0.0399061683565378,0.972183072939515,0.0793266268447042,0.5136700039729479,0.293994990177453,0.0784798888489604,0.140564187429845,0.155654079280794,0.019927847199141997,0.577679926529527,0.859421711415052,0.1
0.9869280764833092,0.36540973745286504,0.8132200557738539,0.372238940559328,0.125668407417834,0.605136479251087,0.9753102026879791,0.35332368966192,0.7285413723438979,0.6619864031672479,0.16592863108962802,0.28602855652570697,0.11547515168786,0.7552385181188579,0.5884921997785569,0.8947832267731429,0.8542259978130459,0.639569454826415,0.37476928532123605,0.33974379859864695,0.37870779633521995,0.9888391485437751,0.41237092018127397,0.999389447271824,0.7694013137370351,0.687469066120684,0.0761399222537875,0.8924707295373079,0.386590327136219,0.369076437316835,0.45627257786691205,0.561774834990501,0.9880072511732579,0.695671463385224,0.241297287866473,0.873073309659958,0.265919102355838,0.341813452541828,0.164837288670242,0.505368554964662,0.7776578022167091,0.0472069960087538,0.9425444379448891,0.42047112621367,0.5415080320090061,0.514317661523819,0.348302833735943,0.0266600642353296,0.7574008051306009,0.6675322949886321,0.4715562202036379,0.43555328249931297,0.366089410148561,0.21460935939103398,0.1
0.299314874224365,0.5481379777193071,0.406917816027999,0.8421475496143102,0.7013548426330091,0.111282300204039,0.252243437804282,0.6584822544828061,0.185943873599172,0.180774493142962,0.869171471334994,0.868978324346244,0.6004294725134971,0.283924413844943,0.351186932064593,0.19426450319588198,0.47737834323197603,0.0912219453603029,0.627843147143722,0.6583522865548729,0.7387821841984991,0.289366153068841,0.9580336213111881,0.39088290277868504,0.198452601209283,0.36191173270344706,0.842954629100859,0.465763096697628,0.921763949096203,0.9715547487139701,0.8287753369659191,0.331493212841451,0.27712054550647697,0.425092910416424,0.665719971060753,0.25036694016307603,0.6070133019238709,0.546497833915055,0.789800768718123,0.17965899221599102,0.499169969931245,0.842978846281767,0.0992483245208859,0.7638998422771691,0.0744268605485559,0.46681497246027,0.9165675789117809,0.662851655855775,0.410356676205993,0.305441847071052,0.720554791390896,0.725439759902656,0.835538475774229,0.59536989685148,0.13
0.599853211082518,0.120113835670054,0.363452865742147,0.41035540495067796,0.841394130140543,0.466344643384218,0.832264598459005,0.6197199812158941,0.5372226042672991,0.402583874762058,0.27057336922735004,0.9734512232244009,0.22820518445223603,0.6455583618953821,0.474074357189238,0.8681351430714129,0.34844660852104403,0.848109686747193,0.0587464282289147,0.7680802140384909,0.886257499456406,0.434605620801449,0.855623747222126,0.23041602037847,0.8766432069242,0.205978302285075,0.25296819396317,0.838079708628356,0.33790612593293196,0.865226667374372,0.6789477234706279,0.794589311815798,0.0886978982016444,0.916033147834241,0.581708494573832,0.944055398926139,0.938713642768562,0.19929721578955703,0.08785576373338701,0.0700886193662882,0.290371623821557,0.41727451793849496,0.4756614975631239,0.594311777502298,0.666891004890203,0.258452367968857,0.836811533197761,0.44627439230680505,0.19617792218923602,0.8998754471540451,0.11613619513809698,0.16864580102264903,0.18822780251503,0.7485932316631079,0.302
0.162953208200634,0.810157573781908,0.8947722716256981,0.8820950388908391,0.26864103320986,0.945138606242836,0.42263231519609706,0.42292542103678005,0.11176686640828801,0.875968037173152,0.694275029934943,0.4315251475200061,0.7434367407113309,0.174733812920749,0.71137810498476,0.0413479879498482,0.9752229163423181,0.429645047523081,0.9384873425588008,0.22974122781306502,0.24688621051609502,0.845538729801774,0.280681456439197,0.629815167747438,0.0871738381683826,0.7807803256437179,0.517406344413757,0.272595549933612,0.8732629781588911,0.483207362703979,0.0514429723843932,0.0640707295387983,0.674494958482683,0.20416641235351604,0.012755298987030999,0.43048351351171704,0.184478222392499,0.935111665166914,0.962876555509865,0.7395119201391941,0.9473994933068749,0.6915621422231201,0.5699187824502591,0.187650639563799,0.19953494053334,0.710976724512875,0.3973267357796429,0.86469442397356,0.604744974523783,0.00995198450982571,0.8651536684483291,0.9886836418882009,0.7204953953623771,0.0672800876200199,0.078
0.442538204602897,0.447223608382046,0.608168518170714,0.170516302809119,0.0926873963326216,0.21575720794498898,0.140182335861027,0.8484953027218579,0.880028888583183,0.558307941071689,0.12070257682353301,0.21587462630122897,0.48476147279143295,0.41448983177542703,0.12847335729748,0.44343628734350204,0.527478135190904,0.615397417917848,0.600086780264974,0.6133427564054731,0.309435510076582,0.0393589185550809,0.104967321269214,0.322684265673161,0.740994682535529,0.582042147405446,0.9932097904384141,0.0179466661065817,0.0221064630895853,0.140685172751546,0.919101538136601,0.47235007770359494,0.466111270710826,0.5120613342151049,0.410759595222771,0.6691270098090171,0.40466788318008207,0.692031340673566,0.6163777848705649,0.45760063733905604,0.666326609440148,0.131329457275569,0.7639508377760649,0.31880830600857696,0.25518802460283,0.13242336362600302,0.7495505223050709,0.5656269779428841,0.3091254206374289,0.545216598547995,0.508143392391503,0.591854648664594,0.46155924070626503,0.9835648955777291,0.1
0.755654857493937,0.639229076914489,0.139466883614659,0.638595736585557,0.516028392128646,0.694047634489834,0.6049207448959351,0.17126251012086902,0.45437965914607004,0.0385365905240178,0.9145215032622221,0.625243712216616,0.969286595471203,0.8901984412223101,0.9360913336277009,0.6452460624277591,0.15459007676690803,0.161776528693736,0.40170269086957,0.38849940616637496,0.573806802742183,0.7388308411464101,0.523677255026996,0.7865670854225749,0.29509579949080894,0.39983275532722495,0.23029751889407601,0.5932093393057579,0.549437128938735,0.510985699482262,0.29563738591969,0.6402461351826789,0.8019450400024649,0.36650218814611396,0.9943655161187049,0.20633505936712002,0.7223843960091471,0.426981530152261,0.49133753217756704,0.849680210463703,0.071433063596487,0.9776378506794571,0.17066246550530198,0.975347850471735,0.847563154995441,0.8351594358682629,0.0485377693548799,0.24877126421779397,0.9054404208436608,0.434590994380414,0.261047394014895,0.256680087186396,0.9939794214442371,0.33325782325118797,0.126
0.8446527607738971,0.38167206849902896,0.9009340647608041,0.243261285126209,0.513610667549074,0.49763441458344504,0.50813358835876,0.11829422600567299,0.701143242418766,0.7927980804815892,0.189260020852089,0.0737167363986373,0.0787451304495335,0.16490794997662303,0.39941925369203096,0.463162153959274,0.46942760981619397,0.455005077645183,0.555610994808376,0.469678038731217,0.0506586134433746,0.0656218053773046,0.0261782296001911,0.443813807331026,0.904463748447597,0.9732829658314591,0.102721313014627,0.15142019465565698,0.76234760414809,0.495620070956647,0.14220413193106698,0.7815749365836379,0.8543210057541729,0.588578530587256,0.00771017838269472,0.727119731716812,0.38418051879853005,0.8800081256777049,0.430852492339909,0.9052202245220541,0.5937794595956801,0.8356398334726691,0.6028154678642751,0.8084045182913541,0.494899023324251,0.272918372415006,0.21351567003876,0.6456859074532989,0.249135438352823,0.72979080863297,0.422057603485882,0.46952045895159206,0.9555534524843101,0.725792276673019,0.094
0.406305199488997,0.6891628438606859,0.369742034003139,0.713312708772719,0.0658539924770594,0.97635259013623,0.231138329021633,0.92446369305253,0.14998941496014598,0.303773700259626,0.7677470277994871,0.521780874580145,0.5627878578379749,0.639883202500641,0.6601615464314821,0.633699025958776,0.8465510550886391,0.752376009710133,0.44320970494300105,0.5246031554415821,0.8169839549809691,0.6561888894066209,0.60307364538312,0.915448328480124,0.0690971342846751,0.0408146884292364,0.8710599914193149,0.709103550761938,0.28964399546384806,0.844435691833496,0.517633687704802,0.07460877019912,0.37761857267469207,0.282843640074134,0.5871656043455,0.147418227046728,0.7390113463625309,0.23898938205093104,0.5558927953243261,0.293418402783573,0.12837033066898598,0.0554930092766881,0.44703462067991495,0.40183397941291293,0.902776087634265,0.695167980156839,0.520119019784033,0.0396766178309917,0.5905676707625389,0.36721183732152,0.67496254388243,0.679756053723395,0.48734991531819105,0.0911721596494317,0.098
0.191390765830874,0.0526081575080752,0.125370788387954,0.48800127115100606,0.26422467548400197,0.247031779959798,0.45692046638578204,0.35100631695240697,0.85816805344075,0.137056881561875,0.42116252519190295,0.8619470484554771,0.321690577082336,0.896121570840478,0.24998627416789498,0.848310183733702,0.648794826120138,0.19110384397208702,0.0963409915566444,0.131228545680642,0.6294113034382459,0.459437027573586,0.7789091356098651,0.10147362295538198,0.727791548706591,0.34599841386079805,0.64373067393899,0.956409097649157,0.5625146972015501,0.5297314980998641,0.38627272192388795,0.482735649682581,0.731738967821002,0.996982769109309,0.985169898718596,0.8779746266081929,0.9592055371031171,0.388273555785418,0.8983612824231391,0.513313317671418,0.4716837555170061,0.619632000103593,0.125070979818702,0.0284750442951918,0.5834491988644,0.148718485608697,0.37285198830068106,0.280156130902469,0.26118800137192,0.840316678397357,0.951740438118577,0.768034482374787,0.6976344119757409,0.9907934144139291,0.102
