"W1","A1","W2","A2","W3","A3","W4","A4","W5","A5","W6","A6","W7","A7","W8","A8","W9","A9","W10","A10","W11","A11","W12","A12","W13","A13","W14","A14","W15","A15","W16","A16","W17","A17","W18","A18","W19","A19","Top1","Top5"
0.155904358252883,0.647369294427335,0.449715613387525,0.379090247675776,0.352682197466493,0.511186603456736,0.572110123932362,0.646843984723091,0.863975441083312,0.447232937440276,0.28757359739393,0.43850286398083,0.774916020222008,0.664625969715416,0.0978811588138342,0.844819603487849,0.36274728551507,0.221173472702503,0.833114799112082,0.317144644446671,0.378564901649952,0.0200035609304905,0.798419709317386,0.478954725898802,0.100656042806804,0.191569779068232,0.488275804556906,0.950804244726896,0.472800795920193,0.35730389598757,0.13968428503722,0.0593270240351558,0.879012908786535,0.945522982627153,0.403803467750549,0.498348080553114,0.00675212778151035,0.143709979951382,0.08,0.56
0.59806056227535,0.104728160426021,0.938498280011117,0.544938382692635,0.906305411830544,0.466393630951643,0.227952934801579,0.473617219366133,0.285761557519436,0.698153614066541,0.820906287059188,0.679777477867901,0.0959225837141275,0.331766130402684,0.604229317046702,0.239332817494869,0.923331743106246,0.594716284424067,0.0174263902008533,0.606138505041599,0.82012565433979,0.56769925635308,0.116993770934641,0.78529841080308,0.658365631476045,0.728086540475488,0.625365474261343,0.119417062960565,0.654493140988052,0.68046020064503,0.697650813497603,0.608639860525727,0.484167817980051,0.237021205946803,0.553462331183255,0.991997452452779,0.648191140033305,0.61899268720299,0.42,1.45
0.981446350924671,0.883170484565198,0.705638753250241,0.0304930284619331,0.501266573555768,0.890564621426165,0.334390050731599,0.956791223026812,0.665021381340921,0.944856486283243,0.172894599847496,0.7622957136482,0.54469755385071,0.00088112149387598,0.483352979645133,0.407167029567063,0.609400622546673,0.470181091688573,0.307833690196276,0.0889235036447644,0.639110798016191,0.465989514254034,0.391797753982246,0.148941877298057,0.401142894290388,0.947372970171273,0.811794395558536,0.257076377980411,0.0966126965358853,0.786376020871103,0.370615795254707,0.872056269086897,0.738601867109537,0.634296059608459,0.845997277647257,0.0244353115558624,0.970237968489528,0.850660934112966,0.1,0.78
0.272265868261456,0.364776460453868,0.217855358496308,0.926811109296978,0.195705492980778,0.086986162699759,0.991032040677965,0.157610781490803,0.242981114424765,0.191985560581088,0.718663470819592,0.11477011628449,0.334469323977828,0.995909912511706,0.969200001098216,0.551741342060268,0.173886561766267,0.847599568776786,0.624988373368979,0.86267377436161,0.0723669249564409,0.886739708483219,0.710368015803397,0.5847870092839,0.84374157898128,0.476293462328613,0.0750974966213107,0.672763109207153,0.774386989884079,0.234452678821981,0.811459200456738,0.295910373330116,0.155785705894232,0.424829164519906,0.19682836625725,0.516133452765644,0.360181380994618,0.388557991012931,70.22,90.65
0.448499467223883,0.779923071153462,0.838884527795017,0.256275403313339,0.694244869053364,0.231642118655145,0.69237298425287,0.368070058524609,0.914586942642927,0.851253198459744,0.113639903254807,0.581603540107608,0.94190975651145,0.799040654674172,0.675875477492809,0.880259647034109,0.829903117381036,0.31776684243232,0.708751103840768,0.9233119180426,0.608443166129291,0.665772398002446,0.232723361812532,0.71981587074697,0.16757136117667,0.868939882144332,0.232902330346406,0.77674354147166,0.315583983436227,0.569463356398046,0.967191522009671,0.48076812364161,0.0827342523261905,0.507348454557359,0.737767664715648,0.280129401944578,0.815439447760582,0.371869043447077,78.24,94.3
0.797423978336155,0.472160417586565,0.334484177641571,0.668309792876244,0.0153928324580193,0.808415859006345,0.0979239707812667,0.510021076537669,0.49280615337193,0.0983324451372027,0.526108231395483,0.29162054695189,0.186744446866214,0.196405460126698,0.182225494645536,0.0170021438971162,0.394393821246922,0.945200578309596,0.391627966426313,0.149500602856278,0.167366865091026,0.243076698854566,0.914149534888566,0.0461472077295184,0.60809008218348,0.332451738417149,0.904162150807679,0.16866110265255,0.555903997272253,0.392620018683374,0.401408798061311,0.937198790721595,0.561927977018058,0.309588802047074,0.336643720977008,0.772807691246271,0.455413396470249,0.896708257496357,0.13,0.46
0.681542635895312,0.500114579685032,0.0674601104110479,0.153704230673611,0.420416406355798,0.353238033130765,0.46411145478487,0.0600282335653901,0.614043680019677,0.35333991330117,0.471851312555373,0.154412188567221,0.735127836465836,0.400646096095443,0.811364464461803,0.316935773938894,0.0806910796090961,0.0687589887529612,0.183494864962995,0.670623756013811,0.346550741232932,0.844328759238124,0.577058940194547,0.894410293549299,0.334230436943471,0.117178409360349,0.533952354453504,0.45484184846282,0.193252185359597,0.015623883344233,0.541918350383639,0.668403893709183,0.286101105622947,0.818563926033676,0.0120045188814402,0.243718540295959,0.16057788208127,0.633728509768844,62.98,86.2
0.0646163299679756,0.247818637639284,0.570876328274608,0.804019158706069,0.851236826740205,0.686851287260652,0.871075786650181,0.827993959188461,0.0360585777089,0.604302788153291,0.888484545052052,0.975644257850945,0.386227733455598,0.59513779822737,0.297209530137479,0.703617179766297,0.6412707651034,0.692317059263587,0.999153635464609,0.381690921261907,0.912810132838786,0.298578553833067,0.258488913066685,0.341514901258051,0.894014267250896,0.588229284621775,0.329487740062177,0.599692708812654,0.937459733337164,0.963699945248663,0.108891379088163,0.249562778510153,0.827293242327869,0.121792280115187,0.913614599965513,0.734441784210503,0.551986395381391,0.0957095315679908,0.08,0.42
0.114653845317662,0.556113470345736,0.979574076831341,0.982861114665866,0.584619966335595,0.777594019658864,0.152686416171491,0.552403167821467,0.0925923017784953,0.0623799152672291,0.646218568086624,0.488424848765135,0.505138104781508,0.309502694755793,0.860627577640116,0.941206922754645,0.414705969393253,0.509505783207715,0.571753054857254,0.626700047403574,0.876297020353377,0.656234818510711,0.772679992951453,0.301519352942705,0.0141359027475119,0.806101934053004,0.458002441562712,0.372163739986718,0.295512058772147,0.115343809127808,0.725256928242743,0.00237999297678471,0.859797420911491,0.849217028357089,0.523852216079831,0.574841808527708,0.914638061076403,0.315716829150915,0.09,0.49
0.63932528719306,0.1920773582533,0.475170031189919,0.0666782381013036,0.155813676305115,0.197888639755547,0.559458046220243,0.319383643567562,0.514632520265877,0.80956716556102,0.245453999377787,0.63789688795805,0.373996705748141,0.695096786133945,0.374792953953147,0.0856951028108597,0.854130873456597,0.135978230275214,0.263418443500996,0.415846497751772,0.317617417313159,0.201984900981188,0.0794704584404826,0.994717159308493,0.698491535149515,0.270353614352643,0.66345136705786,0.698057806119323,0.582565813325346,0.909390173852444,0.159928749315441,0.579653116874397,0.277088071219623,0.092878888361156,0.425463846884668,0.0675184642896056,0.306410043500364,0.915751581080258,73.26,92.29
